"trading_symbol","record_time","open","high","low","close","d_vwap","volume"
SBIN,2020-06-11 00:00:00.000,188.0,190.4,176.35,177.15,,16789033684
SBIN,2020-06-12 00:00:00.000,170.0,180.0,169.8,179.15,,16193569564
SBIN,2020-06-15 00:00:00.000,177.85,177.85,172.0,173.7,,11072827746
SBIN,2020-06-16 00:00:00.000,178.0,178.95,169.4,172.9,,11133743951
SBIN,2020-06-17 00:00:00.000,171.0,176.2,169.25,172.95,,12793344374
SBIN,2020-06-18 00:00:00.000,172.4,180.65,171.1,179.65,,10275826038
SBIN,2020-06-19 00:00:00.000,180.3,184.95,179.5,184.5,,14067234742
SBIN,2020-06-22 00:00:00.000,185.0,191.75,184.25,187.7,,15099414815
SBIN,2020-06-23 00:00:00.000,189.6,193.1,187.85,192.45,,12511327093
SBIN,2020-06-24 00:00:00.000,194.8,194.9,183.9,184.6,,14177864459
SBIN,2020-06-25 00:00:00.000,182.2,186.8,180.4,185.25,,13567037838
SBIN,2020-06-26 00:00:00.000,188.0,188.6,183.8,184.6,,9131826071
SBIN,2020-06-29 00:00:00.000,183.0,183.1,178.5,179.25,,9173634288
SBIN,2020-06-30 00:00:00.000,181.1,182.9,177.25,178.45,,7845767108
SBIN,2020-07-01 00:00:00.000,179.45,185.4,178.6,184.8,,9877262243
SBIN,2020-07-02 00:00:00.000,185.65,188.0,184.0,185.45,,9702374604
SBIN,2020-07-03 00:00:00.000,186.65,186.85,183.4,184.7,,7032538519
SBIN,2020-07-06 00:00:00.000,186.6,189.85,186.15,188.05,,8247963042
SBIN,2020-07-07 00:00:00.000,187.0,189.2,184.05,188.6,,10289405174
SBIN,2020-07-08 00:00:00.000,188.9,197.45,188.4,191.9,,27782845490
SBIN,2020-07-09 00:00:00.000,192.8,201.0,192.55,199.1,,17615459869
SBIN,2020-07-10 00:00:00.000,198.0,202.5,194.8,195.6,,22114162773
SBIN,2020-07-13 00:00:00.000,198.8,199.8,191.6,192.7,194.57,61952344
SBIN,2020-07-14 00:00:00.000,192.3,192.3,184.6,186.05,,11646202015
SBIN,2020-07-15 00:00:00.000,187.95,189.95,183.0,183.8,,10943210358
SBIN,2020-07-16 00:00:00.000,185.0,186.95,181.65,186.25,,8597017198
SBIN,2020-07-17 00:00:00.000,186.8,189.5,185.0,188.2,,8789709695
SBIN,2020-07-20 00:00:00.000,190.0,193.25,188.75,190.75,,8738355818
SBIN,2020-07-21 00:00:00.000,192.45,196.2,191.5,194.4,,11501760802
SBIN,2020-07-22 00:00:00.000,195.7,196.75,190.1,192.0,,12000996123
SBIN,2020-07-23 00:00:00.000,192.4,199.1,191.15,198.25,,13875536350
SBIN,2020-07-24 00:00:00.000,195.7,196.3,190.65,191.95,,12582576675
SBIN,2020-07-27 00:00:00.000,193.0,193.2,186.5,187.15,,9550261762
SBIN,2020-07-28 00:00:00.000,188.0,190.5,185.75,189.45,,9689854837
SBIN,2020-07-29 00:00:00.000,187.6,195.25,187.0,191.2,,14189338772
SBIN,2020-07-30 00:00:00.000,192.5,193.5,186.05,186.55,,9180480855
SBIN,2020-07-31 00:00:00.000,188.0,194.85,186.7,191.45,,27977057495
SBIN,2020-08-03 00:00:00.000,192.0,194.6,190.05,192.25,,13960790846
SBIN,2020-08-04 00:00:00.000,193.35,193.8,190.5,191.6,,8415652237
SBIN,2020-08-05 00:00:00.000,192.75,196.85,191.0,191.45,,13358210177
SBIN,2020-08-06 00:00:00.000,192.3,194.5,190.25,190.95,,11490685557
SBIN,2020-08-07 00:00:00.000,191.45,192.1,189.55,190.65,,8556666396
SBIN,2020-08-10 00:00:00.000,191.85,195.5,191.7,193.8,,9466132289
SBIN,2020-08-11 00:00:00.000,195.0,196.8,193.75,195.05,,8567982830
SBIN,2020-08-12 00:00:00.000,196.0,204.25,194.6,203.3,,31833832396
SBIN,2020-08-13 00:00:00.000,205.5,207.3,200.75,201.9,,14359142142
SBIN,2020-08-14 00:00:00.000,203.0,204.0,194.6,196.5,,11194811495
SBIN,2020-08-17 00:00:00.000,198.45,198.65,191.5,193.1,,10599529586
SBIN,2020-08-18 00:00:00.000,193.8,195.75,191.7,195.1,,8965420036
SBIN,2020-08-19 00:00:00.000,196.4,200.3,195.9,197.05,,11773447880
SBIN,2020-08-20 00:00:00.000,194.0,196.35,193.25,194.75,,7308941745
SBIN,2020-08-21 00:00:00.000,199.0,201.5,197.65,198.4,,13584540896
SBIN,2020-08-24 00:00:00.000,200.0,202.8,198.6,201.45,,10814196647
SBIN,2020-08-26 00:00:00.000,208.5,210.35,206.15,209.85,,13925759216
SBIN,2020-08-27 00:00:00.000,210.5,216.5,210.5,215.65,,17351749785
SBIN,2020-08-28 00:00:00.000,217.0,225.9,216.8,224.85,,21311622778
SBIN,2020-08-31 00:00:00.000,231.55,231.55,210.35,212.0,,26315515802
SBIN,2020-09-01 00:00:00.000,213.1,218.9,211.2,218.1,,16179224435
SBIN,2020-09-02 00:00:00.000,218.25,219.0,212.3,216.25,,10220044448
SBIN,2020-09-03 00:00:00.000,217.5,218.25,212.3,213.15,,8280306624
SBIN,2020-09-04 00:00:00.000,210.0,212.3,205.9,206.6,,11356011018
SBIN,2020-09-07 00:00:00.000,207.5,209.65,205.4,207.9,,7409441527
SBIN,2020-09-08 00:00:00.000,207.9,208.5,202.9,204.05,,7052942373
SBIN,2020-09-09 00:00:00.000,201.1,201.4,192.5,194.85,,14229000659
SBIN,2020-09-10 00:00:00.000,197.7,201.45,195.2,198.15,,13455257099
SBIN,2020-09-11 00:00:00.000,198.55,203.85,197.0,202.7,,9692316826
SBIN,2020-09-14 00:00:00.000,205.9,206.2,197.35,198.5,,12826483295
SBIN,2020-09-15 00:00:00.000,199.9,201.0,197.1,200.15,,10303432695
SBIN,2020-09-16 00:00:00.000,199.85,200.05,196.25,198.2,,10379768431
SBIN,2020-09-17 00:00:00.000,197.0,198.0,195.0,195.45,,8087951752
SBIN,2020-09-18 00:00:00.000,196.0,197.2,189.7,192.6,,10713912926
SBIN,2020-09-21 00:00:00.000,193.05,193.5,184.25,185.8,,10876016397
SBIN,2020-09-22 00:00:00.000,186.15,188.3,181.15,186.2,,9487855529
SBIN,2020-09-23 00:00:00.000,188.15,188.95,181.0,183.8,,8156548114
SBIN,2020-09-24 00:00:00.000,181.1,181.8,175.5,176.35,,8235929439
SBIN,2020-09-25 00:00:00.000,179.0,182.75,176.15,182.2,,8365426528
SBIN,2020-09-28 00:00:00.000,184.0,188.15,183.35,187.25,,7811518828
SBIN,2020-09-29 00:00:00.000,188.5,188.95,183.25,185.05,,6610753975
SBIN,2020-09-30 00:00:00.000,185.05,186.8,182.4,185.4,,6960340646
SBIN,2020-10-01 00:00:00.000,187.0,191.2,186.9,190.3,,8269381207
SBIN,2020-10-05 00:00:00.000,192.0,193.8,187.05,188.75,,7938296341
SBIN,2020-10-06 00:00:00.000,191.1,192.1,188.3,191.6,,5915542215
SBIN,2020-10-07 00:00:00.000,192.55,193.15,189.1,190.7,,6603011330
SBIN,2020-10-08 00:00:00.000,191.35,195.8,190.55,191.5,,8384655371
SBIN,2020-10-09 00:00:00.000,192.0,198.8,190.55,198.3,,12677573594
SBIN,2020-10-12 00:00:00.000,199.7,205.95,197.25,198.7,,13917638045
SBIN,2020-10-13 00:00:00.000,198.65,200.0,195.1,195.7,,6892864749
SBIN,2020-10-14 00:00:00.000,194.05,200.9,193.05,200.05,,7967741512
SBIN,2020-10-15 00:00:00.000,201.0,202.5,192.0,192.85,,9724679563
SBIN,2020-10-16 00:00:00.000,194.0,196.75,191.6,195.95,,7182953743
SBIN,2020-10-19 00:00:00.000,196.2,204.6,196.05,204.0,,12143970660
SBIN,2020-10-20 00:00:00.000,201.0,204.35,200.7,203.05,,7970974967
SBIN,2020-10-21 00:00:00.000,204.7,207.3,198.85,203.75,,11125916903
SBIN,2020-10-22 00:00:00.000,201.9,204.6,201.1,203.3,,6849008786
SBIN,2020-10-23 00:00:00.000,204.0,205.6,201.55,202.8,,6646185986
SBIN,2020-10-26 00:00:00.000,202.7,204.0,195.6,196.7,,9063790089
SBIN,2020-10-27 00:00:00.000,197.25,197.55,192.25,194.65,,7370107441
SBIN,2020-10-28 00:00:00.000,195.0,195.0,189.05,190.45,,8899258779
SBIN,2020-10-29 00:00:00.000,189.35,190.7,185.9,188.7,,8434161791
SBIN,2020-10-30 00:00:00.000,189.35,192.0,186.15,189.25,,7851736168
SBIN,2020-11-02 00:00:00.000,192.2,197.25,190.05,196.05,,10212607734
SBIN,2020-11-03 00:00:00.000,198.0,205.8,197.6,204.75,,14144561717
SBIN,2020-11-04 00:00:00.000,203.5,209.0,198.05,207.0,,24018836837
SBIN,2020-11-05 00:00:00.000,216.0,221.0,214.75,218.65,,30134264561
SBIN,2020-11-06 00:00:00.000,219.0,221.85,217.05,219.2,,16030127116
SBIN,2020-11-09 00:00:00.000,222.5,222.65,217.05,219.5,,13236456721
SBIN,2020-11-10 00:00:00.000,223.1,235.0,223.0,231.7,,31022815639
SBIN,2020-11-11 00:00:00.000,232.75,239.35,227.75,234.2,,25084920764
SBIN,2020-11-12 00:00:00.000,233.2,233.35,225.65,226.8,,13483904990
SBIN,2020-11-13 00:00:00.000,225.0,230.65,220.1,229.45,,15913507649
SBIN,2020-11-14 00:00:00.000,232.0,232.9,227.75,229.65,,1790815411
SBIN,2020-11-17 00:00:00.000,231.85,241.6,231.0,240.2,,19098108753
SBIN,2020-11-18 00:00:00.000,239.4,253.0,237.9,252.0,,25755962168
SBIN,2020-11-19 00:00:00.000,248.0,251.8,239.0,239.75,,20227602703
SBIN,2020-11-20 00:00:00.000,241.5,245.4,233.95,242.75,,20249412552
SBIN,2020-11-23 00:00:00.000,243.5,246.15,238.1,238.7,,13852948130
SBIN,2020-11-24 00:00:00.000,240.5,245.0,239.5,243.85,,11523891299
SBIN,2020-11-25 00:00:00.000,245.45,249.9,241.6,243.0,,18399328360
SBIN,2020-11-26 00:00:00.000,244.0,246.25,240.15,245.45,,15630054754
SBIN,2020-11-27 00:00:00.000,245.45,246.25,242.05,244.25,,13254883891
SBIN,2020-12-01 00:00:00.000,245.0,248.95,244.25,248.05,,9124277406
SBIN,2020-12-02 00:00:00.000,248.35,250.85,244.1,246.95,,14052937534
SBIN,2020-12-03 00:00:00.000,249.3,259.0,248.0,256.3,,20224723033
SBIN,2020-12-04 00:00:00.000,257.0,264.35,253.55,263.5,,20540875200
SBIN,2020-12-07 00:00:00.000,263.8,271.45,263.0,269.6,,20331616535
SBIN,2020-12-08 00:00:00.000,270.95,273.7,265.25,271.9,,17711550023
SBIN,2020-12-09 00:00:00.000,272.1,274.9,269.2,270.35,,13185424470
SBIN,2020-12-10 00:00:00.000,269.0,271.0,265.55,269.55,,10362014087
SBIN,2020-12-11 00:00:00.000,270.05,276.25,270.05,272.45,,13720952520
SBIN,2020-12-14 00:00:00.000,274.0,276.15,272.35,274.2,,8775317447
SBIN,2020-12-15 00:00:00.000,274.05,274.05,268.15,270.65,,9434599246
SBIN,2020-12-16 00:00:00.000,272.8,273.65,268.5,269.4,,6722276270
SBIN,2020-12-17 00:00:00.000,270.0,272.15,266.7,267.7,,6973309848
SBIN,2020-12-18 00:00:00.000,267.7,271.95,265.0,271.45,,7999717686
SBIN,2020-12-21 00:00:00.000,268.45,269.0,251.05,254.7,,14358884778
SBIN,2020-12-22 00:00:00.000,254.8,258.7,248.25,257.45,,13012282127
SBIN,2020-12-23 00:00:00.000,256.95,263.9,255.6,263.0,,7587914569
SBIN,2020-12-24 00:00:00.000,265.0,268.85,264.65,266.85,,7632821263
SBIN,2020-12-28 00:00:00.000,268.75,276.0,268.0,275.2,,10037366708
SBIN,2020-12-29 00:00:00.000,276.3,279.9,274.7,277.9,,12499251234
SBIN,2020-12-31 00:00:00.000,275.0,277.25,272.6,274.95,,8112160542
SBIN,2021-01-04 00:00:00.000,281.85,283.9,277.75,281.05,,8850464058
SBIN,2021-01-05 00:00:00.000,278.05,282.45,277.0,281.75,,7661574304
SBIN,2021-01-06 00:00:00.000,283.0,289.15,281.4,285.05,,11649073628
SBIN,2021-01-07 00:00:00.000,289.0,291.8,287.0,287.7,,8832501855
SBIN,2021-01-08 00:00:00.000,290.1,291.4,285.2,286.0,,9380501389
SBIN,2021-01-11 00:00:00.000,288.0,288.2,279.6,282.5,,8391026797
SBIN,2021-01-12 00:00:00.000,280.0,293.85,277.9,292.5,,12711419183
SBIN,2021-01-13 00:00:00.000,296.0,308.0,294.5,306.8,,23503978223
SBIN,2021-01-14 00:00:00.000,306.7,309.25,303.8,307.25,,12324150078
SBIN,2021-01-15 00:00:00.000,306.8,310.9,301.3,303.85,,10811333842
SBIN,2021-01-18 00:00:00.000,303.5,308.65,292.2,294.45,,16448326414
SBIN,2021-01-19 00:00:00.000,297.65,302.5,296.4,298.6,,10709241853
SBIN,2021-01-20 00:00:00.000,298.8,304.7,296.85,302.55,,10163981892
SBIN,2021-01-21 00:00:00.000,304.0,305.15,291.5,294.85,,9004513072
SBIN,2021-01-22 00:00:00.000,295.5,298.0,282.4,283.7,,12856679881
SBIN,2021-01-25 00:00:00.000,284.5,288.0,277.05,280.95,,9644829101
SBIN,2021-01-27 00:00:00.000,280.2,284.85,272.7,275.65,,10926769348
SBIN,2021-01-28 00:00:00.000,271.9,283.35,269.5,282.35,,13496676253
SBIN,2021-01-29 00:00:00.000,285.6,290.65,279.1,282.1,,11991282593
SBIN,2021-02-01 00:00:00.000,285.1,313.9,282.75,310.7,,31085667893
SBIN,2021-02-02 00:00:00.000,315.0,337.4,315.0,333.1,,39573855924
SBIN,2021-02-03 00:00:00.000,333.75,339.9,325.8,335.95,,22190882737
SBIN,2021-02-04 00:00:00.000,334.4,358.0,331.1,355.1,,49821324983
SBIN,2021-02-05 00:00:00.000,387.0,408.35,385.15,393.1,,85490825741
SBIN,2021-02-08 00:00:00.000,398.0,407.8,394.75,397.05,,31791940012
SBIN,2021-02-09 00:00:00.000,396.75,403.5,389.0,394.8,,25334226191
SBIN,2021-02-10 00:00:00.000,394.05,397.9,388.0,392.25,,21268236420
SBIN,2021-02-11 00:00:00.000,391.8,396.95,388.25,390.15,,14251581160
SBIN,2021-02-12 00:00:00.000,391.0,399.35,385.55,393.15,,21025151735
SBIN,2021-02-15 00:00:00.000,397.5,409.45,395.7,406.95,,22817866648
SBIN,2021-02-16 00:00:00.000,412.0,415.75,400.3,402.35,,32739856843
SBIN,2021-02-17 00:00:00.000,403.0,414.85,400.15,411.75,,30446129688
SBIN,2021-02-18 00:00:00.000,425.05,427.7,413.7,415.2,,28138820418
SBIN,2021-02-19 00:00:00.000,415.0,415.0,395.0,399.55,,26797082796
SBIN,2021-02-22 00:00:00.000,400.6,401.0,385.65,389.5,,20610338695
SBIN,2021-02-23 00:00:00.000,392.0,399.7,389.0,395.6,,17978202667
SBIN,2021-02-24 00:00:00.000,397.0,410.5,395.2,406.25,,16014688400
SBIN,2021-02-25 00:00:00.000,411.0,414.9,406.55,407.25,,19297289931
SBIN,2021-02-26 00:00:00.000,399.5,401.0,387.0,390.15,,25385862095
SBIN,2021-03-01 00:00:00.000,395.1,397.7,391.0,394.95,,11714476577
SBIN,2021-03-02 00:00:00.000,395.0,399.55,390.55,394.2,,12043348694
SBIN,2021-03-03 00:00:00.000,396.5,408.9,396.0,405.05,,18696486626
SBIN,2021-03-04 00:00:00.000,398.7,403.5,394.45,395.65,,17418974266
SBIN,2021-03-05 00:00:00.000,395.0,395.0,378.1,383.65,,27764314248
SBIN,2021-03-08 00:00:00.000,388.45,393.4,386.05,389.6,,15248977634
SBIN,2021-03-09 00:00:00.000,393.45,394.9,382.25,387.6,,10916775125
SBIN,2021-03-10 00:00:00.000,391.1,393.0,385.7,387.7,,8803497252
SBIN,2021-03-12 00:00:00.000,391.7,393.2,377.5,381.1,,13616221812
SBIN,2021-03-15 00:00:00.000,382.5,386.0,369.35,383.9,,16044328007
SBIN,2021-03-16 00:00:00.000,385.6,387.85,376.1,378.55,,14522681456
SBIN,2021-03-17 00:00:00.000,378.2,379.65,366.05,368.15,,12374760127
SBIN,2021-03-18 00:00:00.000,371.5,375.0,361.1,367.1,,14539539833
SBIN,2021-03-19 00:00:00.000,363.95,372.9,357.25,371.15,,22088637778
SBIN,2021-03-22 00:00:00.000,372.0,372.8,363.5,367.0,,10466193187
SBIN,2021-03-23 00:00:00.000,368.7,377.95,367.05,372.7,,15267204771
SBIN,2021-03-24 00:00:00.000,368.5,369.05,358.65,359.85,,15388574652
SBIN,2021-03-25 00:00:00.000,360.0,360.85,345.2,355.2,,20297200346
SBIN,2021-03-26 00:00:00.000,360.0,362.0,354.55,357.2,,14583200892
SBIN,2021-03-30 00:00:00.000,360.1,364.3,356.3,360.8,,14209235600
SBIN,2021-03-31 00:00:00.000,360.3,367.85,357.95,364.3,,14068275303
SBIN,2021-04-01 00:00:00.000,367.7,371.9,363.1,370.65,,11703603342
SBIN,2021-04-05 00:00:00.000,367.5,369.2,349.05,353.55,,18379797141
SBIN,2021-04-06 00:00:00.000,355.7,357.0,349.3,350.55,,15588499052
SBIN,2021-04-07 00:00:00.000,351.25,363.2,347.6,358.55,,17203160039
SBIN,2021-04-08 00:00:00.000,361.0,363.3,354.3,355.6,,11968110091
SBIN,2021-04-09 00:00:00.000,354.4,364.5,351.2,353.0,,16604696682
SBIN,2021-04-12 00:00:00.000,344.0,344.0,322.55,328.85,,24907319138
SBIN,2021-04-13 00:00:00.000,332.0,342.25,330.5,341.0,,16743865803
SBIN,2021-04-16 00:00:00.000,343.0,345.5,338.65,339.9,,12916560525
SBIN,2021-04-19 00:00:00.000,327.15,332.05,321.3,331.15,,17396345606
SBIN,2021-04-20 00:00:00.000,335.1,339.9,326.7,329.5,,13778454560
SBIN,2021-04-22 00:00:00.000,326.0,337.65,323.3,336.65,,16338311320
SBIN,2021-04-23 00:00:00.000,331.65,339.9,331.65,336.45,,14879885720
SBIN,2021-04-26 00:00:00.000,339.25,347.45,339.25,344.3,,16998735563
SBIN,2021-04-27 00:00:00.000,344.0,354.95,342.4,353.05,,16074590034
SBIN,2021-04-28 00:00:00.000,357.0,364.3,356.05,363.4,,20503130462
SBIN,2021-04-29 00:00:00.000,365.0,369.95,355.5,359.4,,23009457095
SBIN,2021-04-30 00:00:00.000,353.45,362.5,350.45,353.5,,19224079313
SBIN,2021-05-03 00:00:00.000,349.6,352.5,341.4,350.6,,15180552161
SBIN,2021-05-04 00:00:00.000,355.0,362.9,350.2,351.5,,20647019838
SBIN,2021-05-05 00:00:00.000,356.5,357.45,348.0,355.4,,14487350217
SBIN,2021-05-06 00:00:00.000,358.0,359.35,350.55,355.55,,12866726597
SBIN,2021-05-07 00:00:00.000,357.5,362.0,353.0,358.25,,13701812427
SBIN,2021-05-10 00:00:00.000,360.5,367.0,358.8,361.7,,15146084237
SBIN,2021-05-11 00:00:00.000,356.85,366.4,354.75,364.65,,15198570076
SBIN,2021-05-12 00:00:00.000,362.8,373.5,361.9,367.7,,19674521565
SBIN,2021-05-14 00:00:00.000,370.0,372.5,359.55,360.45,,18909331521
SBIN,2021-05-17 00:00:00.000,364.4,385.2,363.65,383.1,,40161188121
SBIN,2021-05-18 00:00:00.000,390.0,392.55,380.05,382.25,,27308236302
SBIN,2021-05-19 00:00:00.000,382.0,389.5,381.2,384.4,,18583464470
SBIN,2021-05-20 00:00:00.000,387.0,387.8,382.0,384.55,,16491290794
SBIN,2021-05-21 00:00:00.000,390.0,404.4,378.0,401.2,,75874786468
SBIN,2021-05-24 00:00:00.000,417.0,419.2,405.3,412.05,,58865553602
SBIN,2021-05-25 00:00:00.000,415.1,415.5,408.5,412.35,,23038372269
SBIN,2021-05-26 00:00:00.000,413.8,418.75,410.8,413.55,,21751281757
SBIN,2021-05-27 00:00:00.000,413.7,429.1,412.0,425.2,,30810699445
SBIN,2021-05-28 00:00:00.000,430.5,433.65,420.05,422.05,,27778684366
SBIN,2021-05-31 00:00:00.000,421.0,426.0,418.0,424.35,,16193457741
SBIN,2021-06-01 00:00:00.000,426.05,435.35,425.6,432.55,,25547200109
SBIN,2021-06-02 00:00:00.000,430.8,437.95,429.15,437.25,,16814912362
SBIN,2021-06-03 00:00:00.000,437.0,441.95,433.5,439.65,,17015052405
SBIN,2021-06-04 00:00:00.000,437.5,441.9,431.75,433.6,,16097084118
SBIN,2021-06-07 00:00:00.000,435.1,437.4,430.8,432.25,,8783035451
SBIN,2021-06-08 00:00:00.000,432.25,432.5,424.0,427.2,,13300300385
SBIN,2021-06-09 00:00:00.000,427.5,432.3,418.2,421.45,,11852490465
SBIN,2021-06-10 00:00:00.000,424.9,433.3,422.4,432.25,,11744708248
SBIN,2021-06-11 00:00:00.000,434.85,435.5,425.25,429.6,,11538698029
SBIN,2021-06-14 00:00:00.000,427.0,432.45,416.7,430.35,,12793122959
SBIN,2021-06-15 00:00:00.000,429.2,432.8,428.0,429.5,,7064487784
SBIN,2021-06-16 00:00:00.000,428.0,432.75,425.0,425.95,,8436971969
SBIN,2021-06-17 00:00:00.000,421.0,425.95,416.6,420.25,,9726010020
SBIN,2021-06-18 00:00:00.000,423.9,423.9,402.65,412.9,,18792431091
SBIN,2021-06-21 00:00:00.000,406.35,421.0,400.5,419.75,,13632973917
SBIN,2021-06-22 00:00:00.000,423.0,425.45,417.3,418.65,,12008122744
SBIN,2021-06-23 00:00:00.000,421.1,424.75,415.0,418.85,,11592034058
SBIN,2021-06-24 00:00:00.000,420.35,422.75,416.3,417.2,,8058956891
SBIN,2021-06-25 00:00:00.000,421.0,431.0,419.05,428.8,,12732649206
SBIN,2021-06-28 00:00:00.000,430.7,433.15,424.55,426.75,,12568132008
SBIN,2021-06-29 00:00:00.000,427.5,428.95,420.55,421.5,,9444511274
SBIN,2021-06-30 00:00:00.000,423.0,424.9,418.3,419.2,,7738632819
SBIN,2021-07-01 00:00:00.000,420.3,423.7,417.15,420.4,,6803546371
SBIN,2021-07-02 00:00:00.000,420.3,425.4,419.0,424.4,,6942676156
SBIN,2021-07-05 00:00:00.000,426.5,434.5,424.25,432.65,,7064127127
SBIN,2021-07-06 00:00:00.000,431.7,436.5,428.2,429.75,,8753557667
SBIN,2021-07-07 00:00:00.000,429.35,434.0,427.55,432.85,,6238135698
SBIN,2021-07-08 00:00:00.000,432.8,435.4,422.1,424.45,,9195494003
SBIN,2021-07-09 00:00:00.000,425.0,427.5,421.05,423.75,,7139880274
SBIN,2021-07-12 00:00:00.000,426.5,430.25,424.6,427.45,,5513982123
SBIN,2021-07-13 00:00:00.000,430.0,431.8,428.3,429.1,,5516710771
SBIN,2021-07-14 00:00:00.000,429.0,432.3,426.4,431.05,,5486702600
SBIN,2021-07-15 00:00:00.000,432.7,432.95,429.65,431.7,,4760106624
SBIN,2021-07-16 00:00:00.000,432.0,432.5,427.45,430.0,,3744068937
SBIN,2021-07-19 00:00:00.000,423.4,429.45,418.85,427.9,,6146559785
SBIN,2021-07-20 00:00:00.000,427.0,427.0,418.9,420.9,,6177886388
SBIN,2021-07-22 00:00:00.000,425.55,426.7,420.9,422.05,,5005987056
SBIN,2021-07-23 00:00:00.000,422.9,429.95,419.5,428.9,,7512471248
SBIN,2021-07-26 00:00:00.000,427.8,427.8,422.3,423.3,,5956374245
SBIN,2021-07-27 00:00:00.000,424.15,433.25,424.0,429.95,,10371485124
SBIN,2021-07-28 00:00:00.000,430.0,430.5,421.05,425.5,,7495132311
SBIN,2021-07-29 00:00:00.000,426.0,443.6,425.5,441.55,,15356644658
SBIN,2021-07-30 00:00:00.000,441.5,444.4,430.7,431.8,,15296757751
SBIN,2021-08-02 00:00:00.000,434.75,436.7,431.8,434.9,,7356522531
SBIN,2021-08-03 00:00:00.000,434.95,447.9,433.6,446.5,,18078552076
SBIN,2021-08-04 00:00:00.000,448.65,467.45,441.5,456.95,,59044184532
SBIN,2021-08-05 00:00:00.000,461.0,462.5,438.4,441.85,,26212260206
SBIN,2021-08-06 00:00:00.000,443.7,447.0,434.0,435.65,,16790995585
SBIN,2021-08-09 00:00:00.000,437.9,441.8,431.0,433.4,,9685602144
SBIN,2021-08-10 00:00:00.000,434.4,436.4,421.7,426.45,,11916512356
SBIN,2021-08-11 00:00:00.000,429.8,432.9,423.15,428.05,,10192567476
SBIN,2021-08-12 00:00:00.000,430.0,430.45,425.0,427.15,,7196700787
SBIN,2021-08-13 00:00:00.000,427.6,432.25,425.0,431.2,,8956348219
SBIN,2021-08-16 00:00:00.000,430.0,434.0,424.0,424.85,,7529192704
SBIN,2021-08-17 00:00:00.000,424.85,425.85,415.25,421.5,,9655008395
SBIN,2021-08-18 00:00:00.000,422.15,424.35,418.0,419.7,,7443717914
SBIN,2021-08-20 00:00:00.000,415.0,417.35,405.15,406.7,,10499262407
SBIN,2021-08-24 00:00:00.000,409.5,418.75,408.2,417.6,,7891906524
SBIN,2021-08-25 00:00:00.000,419.0,421.3,414.3,416.25,,6849511307
SBIN,2021-08-26 00:00:00.000,414.5,415.8,410.0,410.75,,6559473494
SBIN,2021-08-27 00:00:00.000,410.35,414.35,407.5,412.45,,6208696600
SBIN,2021-08-30 00:00:00.000,414.4,423.3,413.5,422.7,,8521312628
SBIN,2021-08-31 00:00:00.000,423.85,427.0,418.7,426.05,,11131712737
SBIN,2021-09-01 00:00:00.000,427.5,432.55,425.15,429.9,,8064412307
SBIN,2021-09-02 00:00:00.000,431.4,433.5,427.75,429.75,,6184755123
SBIN,2021-09-03 00:00:00.000,431.25,434.3,428.2,431.4,,6137809348
SBIN,2021-09-06 00:00:00.000,432.0,433.85,430.05,431.05,,4615618626
SBIN,2021-09-07 00:00:00.000,431.05,431.7,425.1,429.1,,6396236608
SBIN,2021-09-08 00:00:00.000,429.0,435.4,427.35,431.35,,9865128260
SBIN,2021-09-09 00:00:00.000,430.25,433.8,430.0,432.3,,4173807713
SBIN,2021-09-13 00:00:00.000,430.1,433.8,428.8,432.85,,4128785656
SBIN,2021-09-14 00:00:00.000,435.0,436.75,432.25,433.0,,4335668388
SBIN,2021-09-15 00:00:00.000,433.0,445.0,431.45,443.85,,9747550178
SBIN,2021-09-16 00:00:00.000,444.85,466.1,442.75,463.7,,19433511482
SBIN,2021-09-17 00:00:00.000,468.0,471.9,450.35,454.1,,19075457113
SBIN,2021-09-20 00:00:00.000,449.4,453.5,435.65,437.45,,8174909143
SBIN,2021-09-21 00:00:00.000,440.15,441.35,432.65,438.8,,7549077506
SBIN,2021-09-22 00:00:00.000,438.9,442.8,436.1,438.85,,6292868435
SBIN,2021-09-23 00:00:00.000,442.4,451.15,442.05,449.8,,9199216293
SBIN,2021-09-24 00:00:00.000,451.1,451.9,440.0,440.75,,4763973709
SBIN,2021-09-27 00:00:00.000,444.9,450.55,442.25,446.6,,5251571391
SBIN,2021-09-28 00:00:00.000,449.2,455.8,439.6,444.9,,8626038318
SBIN,2021-09-29 00:00:00.000,441.85,462.3,439.1,460.0,,17595781811
SBIN,2021-09-30 00:00:00.000,459.95,464.9,451.4,453.0,,12118427235
SBIN,2021-10-01 00:00:00.000,448.5,455.55,443.8,451.65,,6665106556
SBIN,2021-10-04 00:00:00.000,453.8,464.4,451.6,463.15,,7465819749
SBIN,2021-10-05 00:00:00.000,462.0,469.0,458.7,464.7,,7626535669
SBIN,2021-10-06 00:00:00.000,465.0,471.0,453.65,457.2,,8810609278
SBIN,2021-10-07 00:00:00.000,462.1,464.0,457.1,457.9,,4596945035
SBIN,2021-10-08 00:00:00.000,461.9,464.0,454.25,458.0,,7570506025
SBIN,2021-10-11 00:00:00.000,460.0,474.95,458.65,469.25,,9673941459
SBIN,2021-10-12 00:00:00.000,470.0,484.4,468.1,483.0,,16112473783
SBIN,2021-10-13 00:00:00.000,486.15,486.15,478.0,481.7,,8502569065
